news_id,title,text,source,url,canonical_url,published_at,country,language,label,label_source,verification_url,verification_reason,content_hash,semantic_cluster_id,syndication_group_id,dataset_version,data_origin,url_status,verification_status,headline_normalized,summary,topic,word_count,char_count,reading_time_sec,keywords
BO-R-SYN-014,YPFB informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,SYNTHETIC,https://synthetic.example/real/014,https://synthetic.example/real/014,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/014,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,54b7d6bdd2b7bb5ddce97e4c1a9f1e9a84b61e0e0f279f990f08e1add50b8983,SYN-REAL-003,SYN-REAL-003,v1.0,verified,active,resolved,ypfb informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,tecnologia,20,163,6,YPFB;informa;mantenimiento;programado;planta;almacenamiento;combustibles;tecnologia
BO-R-SYN-015,Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,SYNTHETIC,https://synthetic.example/real/015,https://synthetic.example/real/015,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/015,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,7e3cc9663f11ad7c3b8f6e66bc0fd3b2657120c8c0d0f323ccdd3b288f63d7d9,SYN-REAL-003,SYN-REAL-003,v1.0,verified,active,resolved,asamblea legislativa aprueba ley de apoyo a pequenos productores agricolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,tecnologia,20,156,6,Asamblea;Legislativa;aprueba;ley;apoyo;pequeños;productores;agrícolas
BO-R-SYN-016,Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,SYNTHETIC,https://synthetic.example/real/016,https://synthetic.example/real/016,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/016,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,d1a3661643335694b2ae6a7452bff7d8f23e581170162ca4695f6a03f3443087,SYN-REAL-004,SYN-REAL-004,v1.0,verified,active,resolved,gobierno anuncia ampliacion de rutas de transporte interprovincial en la paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,tecnologia,21,158,6,Gobierno;anuncia;ampliación;rutas;transporte;interprovincial;Paz;tecnologia
BO-R-SYN-017,Municipio de El Alto inicia campaña de vacunación en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,SYNTHETIC,https://synthetic.example/real/017,https://synthetic.example/real/017,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/017,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,ce2c41ae0f5fa9b0f75626dcb5d383cd16212c614e1ebf8597862bf1a23d6087,SYN-REAL-004,SYN-REAL-004,v1.0,verified,active,resolved,municipio de el alto inicia campana de vacunacion en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,salud,21,154,6,Municipio;Alto;inicia;campaña;vacunación;unidades;educativas;salud
BO-R-SYN-018,Productores de Cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,SYNTHETIC,https://synthetic.example/real/018,https://synthetic.example/real/018,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/018,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,dd591d33f3c784555619f2298c072188a1e63e51b246fafcd27efd4accd6f29d,SYN-REAL-004,SYN-REAL-004,v1.0,verified,active,resolved,productores de cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,tecnologia,20,145,6,Productores;Cochabamba;reportan;mejora;cosecha;papa;tecnologia;SYNTHETIC
BO-R-SYN-019,YPFB informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,SYNTHETIC,https://synthetic.example/real/019,https://synthetic.example/real/019,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/019,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,54b7d6bdd2b7bb5ddce97e4c1a9f1e9a84b61e0e0f279f990f08e1add50b8983,SYN-REAL-004,SYN-REAL-004,v1.0,verified,active,resolved,ypfb informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,tecnologia,20,163,6,YPFB;informa;mantenimiento;programado;planta;almacenamiento;combustibles;tecnologia
BO-R-SYN-020,Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,SYNTHETIC,https://synthetic.example/real/020,https://synthetic.example/real/020,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/020,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,7e3cc9663f11ad7c3b8f6e66bc0fd3b2657120c8c0d0f323ccdd3b288f63d7d9,SYN-REAL-004,SYN-REAL-004,v1.0,verified,active,resolved,asamblea legislativa aprueba ley de apoyo a pequenos productores agricolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,tecnologia,20,156,6,Asamblea;Legislativa;aprueba;ley;apoyo;pequeños;productores;agrícolas
BO-R-SYN-021,Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,SYNTHETIC,https://synthetic.example/real/021,https://synthetic.example/real/021,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/021,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,d1a3661643335694b2ae6a7452bff7d8f23e581170162ca4695f6a03f3443087,SYN-REAL-005,SYN-REAL-005,v1.0,verified,active,resolved,gobierno anuncia ampliacion de rutas de transporte interprovincial en la paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,tecnologia,21,158,6,Gobierno;anuncia;ampliación;rutas;transporte;interprovincial;Paz;tecnologia
BO-R-SYN-022,Municipio de El Alto inicia campaña de vacunación en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,SYNTHETIC,https://synthetic.example/real/022,https://synthetic.example/real/022,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/022,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,ce2c41ae0f5fa9b0f75626dcb5d383cd16212c614e1ebf8597862bf1a23d6087,SYN-REAL-005,SYN-REAL-005,v1.0,verified,active,resolved,municipio de el alto inicia campana de vacunacion en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,salud,21,154,6,Municipio;Alto;inicia;campaña;vacunación;unidades;educativas;salud
BO-R-SYN-023,Productores de Cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,SYNTHETIC,https://synthetic.example/real/023,https://synthetic.example/real/023,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/023,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,dd591d33f3c784555619f2298c072188a1e63e51b246fafcd27efd4accd6f29d,SYN-REAL-005,SYN-REAL-005,v1.0,verified,active,resolved,productores de cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,tecnologia,20,145,6,Productores;Cochabamba;reportan;mejora;cosecha;papa;tecnologia;SYNTHETIC
BO-R-SYN-024,YPFB informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,SYNTHETIC,https://synthetic.example/real/024,https://synthetic.example/real/024,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/024,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,54b7d6bdd2b7bb5ddce97e4c1a9f1e9a84b61e0e0f279f990f08e1add50b8983,SYN-REAL-005,SYN-REAL-005,v1.0,verified,active,resolved,ypfb informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,tecnologia,20,163,6,YPFB;informa;mantenimiento;programado;planta;almacenamiento;combustibles;tecnologia
BO-R-SYN-025,Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,SYNTHETIC,https://synthetic.example/real/025,https://synthetic.example/real/025,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/025,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,7e3cc9663f11ad7c3b8f6e66bc0fd3b2657120c8c0d0f323ccdd3b288f63d7d9,SYN-REAL-005,SYN-REAL-005,v1.0,verified,active,resolved,asamblea legislativa aprueba ley de apoyo a pequenos productores agricolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,tecnologia,20,156,6,Asamblea;Legislativa;aprueba;ley;apoyo;pequeños;productores;agrícolas
BO-R-SYN-026,Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,SYNTHETIC,https://synthetic.example/real/026,https://synthetic.example/real/026,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/026,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,d1a3661643335694b2ae6a7452bff7d8f23e581170162ca4695f6a03f3443087,SYN-REAL-006,SYN-REAL-006,v1.0,verified,active,resolved,gobierno anuncia ampliacion de rutas de transporte interprovincial en la paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,tecnologia,21,158,6,Gobierno;anuncia;ampliación;rutas;transporte;interprovincial;Paz;tecnologia
BO-R-SYN-027,Municipio de El Alto inicia campaña de vacunación en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,SYNTHETIC,https://synthetic.example/real/027,https://synthetic.example/real/027,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/027,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,ce2c41ae0f5fa9b0f75626dcb5d383cd16212c614e1ebf8597862bf1a23d6087,SYN-REAL-006,SYN-REAL-006,v1.0,verified,active,resolved,municipio de el alto inicia campana de vacunacion en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,salud,21,154,6,Municipio;Alto;inicia;campaña;vacunación;unidades;educativas;salud
BO-R-SYN-028,Productores de Cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,SYNTHETIC,https://synthetic.example/real/028,https://synthetic.example/real/028,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/028,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,dd591d33f3c784555619f2298c072188a1e63e51b246fafcd27efd4accd6f29d,SYN-REAL-006,SYN-REAL-006,v1.0,verified,active,resolved,productores de cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,tecnologia,20,145,6,Productores;Cochabamba;reportan;mejora;cosecha;papa;tecnologia;SYNTHETIC
BO-R-SYN-029,YPFB informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,SYNTHETIC,https://synthetic.example/real/029,https://synthetic.example/real/029,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/029,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,54b7d6bdd2b7bb5ddce97e4c1a9f1e9a84b61e0e0f279f990f08e1add50b8983,SYN-REAL-006,SYN-REAL-006,v1.0,verified,active,resolved,ypfb informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,tecnologia,20,163,6,YPFB;informa;mantenimiento;programado;planta;almacenamiento;combustibles;tecnologia
BO-R-SYN-030,Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,SYNTHETIC,https://synthetic.example/real/030,https://synthetic.example/real/030,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/030,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,7e3cc9663f11ad7c3b8f6e66bc0fd3b2657120c8c0d0f323ccdd3b288f63d7d9,SYN-REAL-006,SYN-REAL-006,v1.0,verified,active,resolved,asamblea legislativa aprueba ley de apoyo a pequenos productores agricolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,tecnologia,20,156,6,Asamblea;Legislativa;aprueba;ley;apoyo;pequeños;productores;agrícolas
BO-R-SYN-031,Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,SYNTHETIC,https://synthetic.example/real/031,https://synthetic.example/real/031,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/031,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,d1a3661643335694b2ae6a7452bff7d8f23e581170162ca4695f6a03f3443087,SYN-REAL-007,SYN-REAL-007,v1.0,verified,active,resolved,gobierno anuncia ampliacion de rutas de transporte interprovincial en la paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,tecnologia,21,158,6,Gobierno;anuncia;ampliación;rutas;transporte;interprovincial;Paz;tecnologia
BO-R-SYN-032,Municipio de El Alto inicia campaña de vacunación en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,SYNTHETIC,https://synthetic.example/real/032,https://synthetic.example/real/032,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/032,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,ce2c41ae0f5fa9b0f75626dcb5d383cd16212c614e1ebf8597862bf1a23d6087,SYN-REAL-007,SYN-REAL-007,v1.0,verified,active,resolved,municipio de el alto inicia campana de vacunacion en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,salud,21,154,6,Municipio;Alto;inicia;campaña;vacunación;unidades;educativas;salud
BO-R-SYN-033,Productores de Cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,SYNTHETIC,https://synthetic.example/real/033,https://synthetic.example/real/033,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/033,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,dd591d33f3c784555619f2298c072188a1e63e51b246fafcd27efd4accd6f29d,SYN-REAL-007,SYN-REAL-007,v1.0,verified,active,resolved,productores de cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,tecnologia,20,145,6,Productores;Cochabamba;reportan;mejora;cosecha;papa;tecnologia;SYNTHETIC
BO-R-SYN-034,YPFB informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,SYNTHETIC,https://synthetic.example/real/034,https://synthetic.example/real/034,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/034,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,54b7d6bdd2b7bb5ddce97e4c1a9f1e9a84b61e0e0f279f990f08e1add50b8983,SYN-REAL-007,SYN-REAL-007,v1.0,verified,active,resolved,ypfb informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,tecnologia,20,163,6,YPFB;informa;mantenimiento;programado;planta;almacenamiento;combustibles;tecnologia
BO-R-SYN-035,Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,SYNTHETIC,https://synthetic.example/real/035,https://synthetic.example/real/035,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/035,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,7e3cc9663f11ad7c3b8f6e66bc0fd3b2657120c8c0d0f323ccdd3b288f63d7d9,SYN-REAL-007,SYN-REAL-007,v1.0,verified,active,resolved,asamblea legislativa aprueba ley de apoyo a pequenos productores agricolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,tecnologia,20,156,6,Asamblea;Legislativa;aprueba;ley;apoyo;pequeños;productores;agrícolas
BO-R-SYN-036,Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,SYNTHETIC,https://synthetic.example/real/036,https://synthetic.example/real/036,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/036,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,d1a3661643335694b2ae6a7452bff7d8f23e581170162ca4695f6a03f3443087,SYN-REAL-008,SYN-REAL-008,v1.0,verified,active,resolved,gobierno anuncia ampliacion de rutas de transporte interprovincial en la paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,tecnologia,21,158,6,Gobierno;anuncia;ampliación;rutas;transporte;interprovincial;Paz;tecnologia
BO-R-SYN-037,Municipio de El Alto inicia campaña de vacunación en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,SYNTHETIC,https://synthetic.example/real/037,https://synthetic.example/real/037,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/037,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,ce2c41ae0f5fa9b0f75626dcb5d383cd16212c614e1ebf8597862bf1a23d6087,SYN-REAL-008,SYN-REAL-008,v1.0,verified,active,resolved,municipio de el alto inicia campana de vacunacion en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,salud,21,154,6,Municipio;Alto;inicia;campaña;vacunación;unidades;educativas;salud
BO-R-SYN-038,Productores de Cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,SYNTHETIC,https://synthetic.example/real/038,https://synthetic.example/real/038,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/038,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,dd591d33f3c784555619f2298c072188a1e63e51b246fafcd27efd4accd6f29d,SYN-REAL-008,SYN-REAL-008,v1.0,verified,active,resolved,productores de cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,tecnologia,20,145,6,Productores;Cochabamba;reportan;mejora;cosecha;papa;tecnologia;SYNTHETIC
BO-R-SYN-039,YPFB informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,SYNTHETIC,https://synthetic.example/real/039,https://synthetic.example/real/039,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/039,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,54b7d6bdd2b7bb5ddce97e4c1a9f1e9a84b61e0e0f279f990f08e1add50b8983,SYN-REAL-008,SYN-REAL-008,v1.0,verified,active,resolved,ypfb informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,tecnologia,20,163,6,YPFB;informa;mantenimiento;programado;planta;almacenamiento;combustibles;tecnologia
BO-R-SYN-040,Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,SYNTHETIC,https://synthetic.example/real/040,https://synthetic.example/real/040,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/040,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,7e3cc9663f11ad7c3b8f6e66bc0fd3b2657120c8c0d0f323ccdd3b288f63d7d9,SYN-REAL-008,SYN-REAL-008,v1.0,verified,active,resolved,asamblea legislativa aprueba ley de apoyo a pequenos productores agricolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,tecnologia,20,156,6,Asamblea;Legislativa;aprueba;ley;apoyo;pequeños;productores;agrícolas
BO-R-SYN-041,Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,SYNTHETIC,https://synthetic.example/real/041,https://synthetic.example/real/041,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/041,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,d1a3661643335694b2ae6a7452bff7d8f23e581170162ca4695f6a03f3443087,SYN-REAL-009,SYN-REAL-009,v1.0,verified,active,resolved,gobierno anuncia ampliacion de rutas de transporte interprovincial en la paz,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Gobierno anuncia ampliación de rutas de transporte interprovincial en La Paz.,tecnologia,21,158,6,Gobierno;anuncia;ampliación;rutas;transporte;interprovincial;Paz;tecnologia
BO-R-SYN-042,Municipio de El Alto inicia campaña de vacunación en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,SYNTHETIC,https://synthetic.example/real/042,https://synthetic.example/real/042,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/042,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,ce2c41ae0f5fa9b0f75626dcb5d383cd16212c614e1ebf8597862bf1a23d6087,SYN-REAL-009,SYN-REAL-009,v1.0,verified,active,resolved,municipio de el alto inicia campana de vacunacion en unidades educativas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Municipio de El Alto inicia campaña de vacunación en unidades educativas.,salud,21,154,6,Municipio;Alto;inicia;campaña;vacunación;unidades;educativas;salud
BO-R-SYN-043,Productores de Cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,SYNTHETIC,https://synthetic.example/real/043,https://synthetic.example/real/043,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/043,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,dd591d33f3c784555619f2298c072188a1e63e51b246fafcd27efd4accd6f29d,SYN-REAL-009,SYN-REAL-009,v1.0,verified,active,resolved,productores de cochabamba reportan mejora en la cosecha de papa,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Productores de Cochabamba reportan mejora en la cosecha de papa.,tecnologia,20,145,6,Productores;Cochabamba;reportan;mejora;cosecha;papa;tecnologia;SYNTHETIC
BO-R-SYN-044,YPFB informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,SYNTHETIC,https://synthetic.example/real/044,https://synthetic.example/real/044,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/044,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,54b7d6bdd2b7bb5ddce97e4c1a9f1e9a84b61e0e0f279f990f08e1add50b8983,SYN-REAL-009,SYN-REAL-009,v1.0,verified,active,resolved,ypfb informa mantenimiento programado en planta de almacenamiento de combustibles,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: YPFB informa mantenimiento programado en planta de almacenamiento de combustibles.,tecnologia,20,163,6,YPFB;informa;mantenimiento;programado;planta;almacenamiento;combustibles;tecnologia
BO-R-SYN-045,Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,SYNTHETIC,https://synthetic.example/real/045,https://synthetic.example/real/045,2026-01-15,Bolivia,es,REAL,SYNTHETIC,https://synthetic.example/real/045,Registro sintético generado para entrenamiento; no corresponde a una noticia real.,7e3cc9663f11ad7c3b8f6e66bc0fd3b2657120c8c0d0f323ccdd3b288f63d7d9,SYN-REAL-009,SYN-REAL-009,v1.0,verified,active,resolved,asamblea legislativa aprueba ley de apoyo a pequenos productores agricolas,Registro sintético para entrenamiento basado en patrones de noticias bolivianas: Asamblea Legislativa aprueba ley de apoyo a pequeños productores agrícolas.,tecnologia,20,156,6,Asamblea;Legislativa;aprueba;ley;apoyo;pequeños;productores;agrícolas
